"item_id","name","icon_id","confirmations","status","updated_at"
51289,"Black Lizard Talon",1125,1,"unverified","2026-09-15 21:36:23"
55212,"Tree Snake Fang",801,1,"unverified","2026-09-15 20:01:43"
55277,"Stone Silk",782,2,"emerging","2026-09-15 20:58:59"
55400,"Obsidian Drake Wing",791,3,"emerging","2026-09-16 00:40:14"
55601,"Shadow Rage Helm +4",746,1,"unverified","2026-09-15 20:40:33"
55603,"Shadow Rage Sleeves +4",622,2,"emerging","2026-09-16 00:40:14"
55604,"Shadow Rage Wristguard",620,1,"unverified","2026-09-16 00:40:14"
60011,"Necromancer Meat",817,2,"emerging","2026-09-15 21:36:23"
60012,"Necromancer Blood",1156,4,"emerging","2026-09-16 00:40:14"
60013,"Goblin Meat",817,1,"unverified","2026-09-16 00:40:14"
60015,"Bat Meat",817,2,"emerging","2026-09-16 00:40:14"
60016,"Bat Blood",1159,3,"emerging","2026-09-16 00:40:14"
60024,"Spiderling Meat",815,1,"unverified","2026-09-16 00:40:14"
60026,"Cracked Aquamarine",946,1,"unverified","2026-09-16 00:40:14"
60029,"Fungus Remains",823,1,"unverified","2026-09-16 00:40:14"
60030,"Fungalia Root",583,1,"unverified","2026-09-16 00:40:14"
60034,"Troll Basher Insignia",936,3,"emerging","2026-09-15 21:36:23"
60035,"Troll Greenblood Insignia",939,3,"emerging","2026-09-15 21:36:23"
60036,"Teir`Dal Priest Insignia",937,3,"emerging","2026-09-15 21:36:23"
60037,"Teir`Dal Arcane Insignia",935,3,"emerging","2026-09-15 21:36:23"
60328,"Familiar Ring",674,4,"emerging","2026-09-16 00:40:14"
61007,"Mechanical Light Emitter +1",1026,1,"unverified","2026-09-16 00:40:14"
61008,"Crab Spiderling Eye",886,1,"unverified","2026-09-16 00:40:14"
63092,"Blackrock Lichen",1202,1,"unverified","2026-09-15 20:40:33"
63093,"Dry Eye Weed",1201,2,"emerging","2026-09-16 00:40:14"
63095,"Winter Lilly",1200,1,"unverified","2026-09-16 00:40:14"
63100,"Gnoll Tongue",1087,2,"emerging","2026-09-16 00:40:14"
63109,"Lizardman Claws",907,2,"emerging","2026-09-15 21:36:23"
63110,"Lizardman Fang",801,2,"emerging","2026-09-15 21:36:23"
63111,"Lizardman Scales",1233,3,"emerging","2026-09-15 21:36:23"
65431,"Minotaur Blood",1157,1,"unverified","2026-09-16 00:40:14"
148590,"Mote of Infinitesimal Potential",10266,4,"emerging","2026-09-16 00:40:14"
148591,"Mote of Minor Potential",10254,4,"emerging","2026-09-16 00:40:14"
148592,"Mote of Lesser Potential",10250,4,"emerging","2026-09-16 00:40:14"
148593,"Mote of Potential",10308,4,"emerging","2026-09-16 00:40:14"
148594,"Mote of Major Potential",10306,4,"emerging","2026-09-16 00:40:14"
148595,"Mote of Greater Potential",10272,4,"emerging","2026-09-16 00:40:14"
148596,"Mote of Superior Potential",10273,4,"emerging","2026-09-16 00:40:14"
148597,"Mote of Grand Potential",10275,1,"unverified","2026-09-15 20:40:33"
148598,"Mote of Ascendant Potential",10279,1,"unverified","2026-09-15 21:36:23"
177706,"Rambunctious Pet's Skull",1070,2,"emerging","2026-09-15 20:58:59"
177744,"Fragile Pet's Skull",1070,2,"emerging","2026-09-15 20:58:59"
177772,"Thaumaturgist's Sash +4",533,2,"emerging","2026-09-16 00:40:14"
177773,"The Baron's Blade +4",590,3,"emerging","2026-09-16 00:40:14"
177774,"Skeletal Rod +4",905,3,"disputed","2026-09-16 00:40:14"
177775,"Wind Rune Lena",966,4,"emerging","2026-09-16 00:40:14"
177776,"Wind Rune Meda",966,4,"emerging","2026-09-16 00:40:14"
177777,"Wind Rune Neza",966,4,"emerging","2026-09-16 00:40:14"
177778,"Wind Rune Ozah",966,3,"emerging","2026-09-16 00:40:14"
177779,"Wind Rune Kala",966,4,"emerging","2026-09-16 00:40:14"
177780,"Wind Rune Azia",966,4,"emerging","2026-09-16 00:40:14"
177781,"Wind Rune Beza",966,4,"emerging","2026-09-16 00:40:14"
177782,"Wind Rune Caza",966,4,"emerging","2026-09-16 00:40:14"
177783,"Wind Rune Dena",966,4,"emerging","2026-09-16 00:40:14"
177784,"Wind Rune Ena",966,4,"emerging","2026-09-16 00:40:14"
177785,"Wind Rune Fana",966,4,"emerging","2026-09-16 00:40:14"
177786,"Wind Rune Geza",966,4,"emerging","2026-09-16 00:40:14"
177787,"Wind Rune Heda",966,4,"emerging","2026-09-16 00:40:14"
177788,"Wind Rune Izah",966,4,"emerging","2026-09-16 00:40:14"
177789,"Wind Rune Jaka",966,4,"emerging","2026-09-16 00:40:14"
177795,"Midnight Clad Straps +4",838,1,"unverified","2026-09-15 20:58:59"
177796,"Midnight Clad Armbands",634,1,"unverified","2026-09-16 00:40:14"
177797,"Midnight Clad Wristbands +4",637,3,"emerging","2026-09-16 00:40:14"
177799,"Midnight Clad Leggings +4",635,2,"emerging","2026-09-16 00:40:14"
177800,"Midnight Clad Footwraps +4",633,1,"unverified","2026-09-15 20:58:59"
177801,"Midnight Clad Headband +4",595,2,"emerging","2026-09-16 00:40:14"
177804,"Crude Arrow +1",1039,1,"unverified","2026-09-16 00:40:14"
177805,"Raw-Hide Arm Guard",637,1,"unverified","2026-09-15 21:36:23"
177810,"Spiked Buckler +1",759,1,"unverified","2026-09-16 00:40:14"
177811,"Ill-Fitting Slippers",666,1,"unverified","2026-09-16 00:40:14"
177813,"Dark Runed Leggings +1",631,1,"unverified","2026-09-16 00:40:14"
177815,"Keg Mallet",581,1,"unverified","2026-09-15 21:36:23"
177817,"Runed Sabertooth Girdle +4",533,2,"emerging","2026-09-16 00:40:14"
177818,"Hardened Bark Breastplate +4",624,1,"unverified","2026-09-15 21:36:23"
177819,"Sharpshooter's Bandana +1",939,1,"unverified","2026-09-15 21:36:23"
177820,"Sabertooth Short Bow +1",597,1,"unverified","2026-09-15 21:36:23"
177823,"Refugee Shroud +4",664,1,"unverified","2026-09-15 20:40:33"
177824,"Sharp Claws +4",975,1,"unverified","2026-09-15 20:40:33"
177828,"Scribbled Prisoner's Note",504,1,"unverified","2026-09-15 21:36:23"
177829,"The Tenderizer +1",1117,1,"unverified","2026-09-15 20:40:33"
177830,"Kitchen Toolbelt +4",560,2,"emerging","2026-09-16 00:40:14"
177831,"Officer's Gauntlets +4",531,1,"unverified","2026-09-15 20:40:33"
177833,"Dark Mail Mittens +4",526,1,"unverified","2026-09-15 20:40:33"
177837,"Sword of the Lost +4",590,1,"unverified","2026-09-15 20:40:33"
177838,"Signet Ring of the Lost Crusader +1",613,1,"unverified","2026-09-15 21:36:23"
177839,"Drop of Crystallized Flame +4",1050,1,"unverified","2026-09-15 20:40:33"
177840,"Flaming Fist +2",971,1,"unverified","2026-09-15 20:40:33"
177842,"Crimson Cape +4",658,1,"unverified","2026-09-15 20:40:33"
177851,"Wood Elf Scout Bauble +4",566,1,"unverified","2026-09-15 21:36:23"
177853,"Bandolier of Teeth +4",3609,1,"unverified","2026-09-15 21:36:23"
177854,"Headsplitter +4",1166,2,"emerging","2026-09-16 00:40:14"
177856,"Armband of Serrated Teeth +4",548,1,"unverified","2026-09-15 21:36:23"
177857,"Rib-bone Stiletto +4",1769,1,"unverified","2026-09-15 21:36:23"
177860,"Grimy Black Silk Robe +4",1575,2,"emerging","2026-09-15 21:36:23"
177863,"Deterioriated Ancient Faydark Longbow +4",1330,2,"emerging","2026-09-16 00:40:14"
177865,"Crushbone Fetish +4",1070,2,"emerging","2026-09-16 00:40:14"
177867,"Crown of Crush +4",5182,1,"unverified","2026-09-15 21:36:23"
177868,"Slave Trammels +4",5638,2,"emerging","2026-09-16 00:40:14"
177869,"Slaver`s Lash +4",3813,2,"emerging","2026-09-16 00:40:14"
177901,"Spider Silk Cap +1",639,1,"unverified","2026-09-15 20:58:59"
177902,"Darkspun Shroud +2",664,1,"unverified","2026-09-15 21:36:23"
177914,"Nisch Mas Ilkvel",676,1,"unverified","2026-09-15 20:40:33"
177915,"Cap of Mending",641,1,"unverified","2026-09-16 00:40:14"
177917,"Brutish Breastplate",624,1,"unverified","2026-09-15 21:36:23"
177918,"Verishe Mal Greataxe",1166,1,"unverified","2026-09-15 21:36:23"
177920,"Splitpaw Keepsake Ring",748,1,"unverified","2026-09-15 21:36:23"
177921,"Looted Channeler's Gloves +1",517,1,"unverified","2026-09-15 21:36:23"
177929,"Desecrated Kejaar Totem",895,1,"unverified","2026-09-15 20:58:59"
177930,"Heretic Insurrection Orders",868,2,"emerging","2026-09-15 21:36:23"
177935,"Blood Wine",704,2,"emerging","2026-09-16 00:40:14"
177937,"Gilded Mistmoore Visor +4",772,3,"emerging","2026-09-16 00:40:14"
177939,"Veil of Silence +4",677,2,"emerging","2026-09-16 00:40:14"
177944,"Fleeting Memory +4",598,2,"emerging","2026-09-16 00:40:14"
177945,"Tarnished Ancient Tiara +6",511,1,"unverified","2026-09-15 20:40:33"
177946,"Cherista's Fangs +4",1179,1,"unverified","2026-09-15 20:40:33"
177969,"Cursed Blade +4",590,1,"unverified","2026-09-16 00:40:14"
177970,"Dark Plate Leggings +4",845,1,"unverified","2026-09-16 00:40:14"
177972,"Brewer's Bracer +4",620,1,"unverified","2026-09-16 00:40:14"
